"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.159502607E0,-1.568399429E0,-6.418044090E0,3.766431093E0
8.179273805E0,-2.560677052E0,-8.127105713E0,2.472022772E0
8.199043441E0,-5.565007687E0,-6.384132385E0,-2.613900185E0
8.218814639E0,-6.410272121E-1,-5.005665779E0,-2.575466633E0
8.238584274E0,5.648376942E0,-5.517294884E0,-2.576308727E0
8.258355472E0,6.392089367E0,-6.722271919E0,-3.372804403E0
8.278125107E0,6.701925278E0,-9.710925102E0,-3.416296244E0
8.297896305E0,2.460448265E0,-1.077517319E1,-1.509970903E0
8.317665889E0,-4.186117649E0,-7.757276535E0,-2.268275499E0
8.337437139E0,-3.331792355E0,-6.461179733E0,-3.855464458E0
8.357206722E0,-2.125009060E0,-3.640320778E0,-4.643191338E0
8.376977920E0,2.209187746E-1,1.094589233E0,-5.501729965E0
8.396747555E0,1.463774323E0,5.755860806E0,-6.934192657E0
8.416518753E0,2.430452108E0,9.117228508E0,-7.848661423E0
8.436288389E0,2.182826996E0,1.170982647E1,-7.506108284E0
8.456059586E0,1.850897074E0,1.052317047E1,-7.325092316E0
8.475829170E0,1.322489023E0,7.773098946E0,-7.586064339E0
8.495600420E0,-1.842975616E-4,6.425055027E0,-6.897436142E0
8.515370003E0,-1.256611586E0,5.597385406E0,-5.320753574E0
8.535141201E0,-1.222258091E0,4.761322021E0,-2.358722210E0
8.554910836E0,-7.363379002E-1,4.916448593E0,3.177560329E0
8.574682034E0,4.465982914E-1,4.535001755E0,8.869826317E0
8.594451670E0,5.921177864E-1,2.330074310E0,9.631676674E0
8.614222868E0,-1.846681595E0,-2.851081848E0,8.603127480E0
8.633992451E0,-1.591167927E0,-8.971055031E0,4.469742298E0
8.653763649E0,6.782171726E-1,-6.735922813E0,-1.081096649E0
8.673533284E0,6.275593758E0,4.913002491E0,3.423773766E0
8.693304482E0,2.859959841E0,1.136301613E1,9.345255852E0
8.713074118E0,3.106553555E-1,8.814195633E0,-9.165634155E0
8.732845316E0,1.173046494E1,2.082637787E0,-1.871578026E1
8.752614899E0,5.045500278E0,-2.912279701E1,2.365149498E1
8.772386149E0,-2.175538254E1,-3.120107269E1,-2.641738510E1
8.792155732E0,3.572242498E0,8.964796066E0,3.037398338E0
8.811926930E0,4.874932289E0,9.867680550E0,-8.108224869E0
8.831696566E0,-5.350278854E0,1.623289108E0,-1.301341629E1
8.851467764E0,-2.604022741E0,-8.712018013E0,-8.389384747E-1
8.871237347E0,-3.806902170E0,-8.826682091E0,-3.252675533E-1
8.891008597E0,-2.563642025E0,-2.462624550E0,-6.647754908E-1
8.910778180E0,-1.472035170E0,3.725193977E0,7.457615137E-1
8.930549430E0,6.061071157E-1,5.059390068E0,7.650124431E-1
8.950319014E0,-1.147318363E0,2.618036270E0,-6.191383600E-1
8.970090211E0,-2.237371922E0,-1.535597801E0,3.090705276E-1
8.989859847E0,-1.139359713E0,-1.313581467E0,2.656946421E0
9.009631045E0,1.628717422E0,1.392404556E0,3.878323555E0
9.029400628E0,2.676064491E0,4.260215282E0,4.205688000E0
9.049171878E0,-2.094313860E0,4.874613762E0,5.224637985E0
9.068941461E0,-6.461146355E0,2.003507614E0,1.444695950E0
9.088712659E0,-6.468138695E0,1.016588211E-1,-3.945050240E-1
9.108482295E0,-4.712764740E0,-7.004814148E-1,5.378213882E0
9.128253493E0,-3.125410557E0,-2.640362740E0,5.396223068E0
9.148023076E0,-5.007634163E-1,-3.351110458E0,5.786269188E0
9.167794326E0,-1.118402958E0,-2.648061752E0,6.509841919E0
9.187563909E0,-5.806272984E0,-2.779016495E0,4.682597160E0
9.207335107E0,-7.632466316E0,-3.390718460E0,4.605342865E0
9.227104743E0,-7.492239952E0,-2.861006737E0,1.126446009E0
9.246875941E0,-4.722608566E0,-6.194179535E0,3.485835791E-1
9.266645576E0,-2.787993670E0,-9.149573326E0,-2.859343886E-1
9.286416774E0,7.279541969E0,-6.700012207E0,-3.258342266E0
9.306186357E0,9.893101692E0,-4.154612541E0,-2.499600410E0
9.325957555E0,4.973471642E0,-7.189608574E0,-2.910365105E0
9.345727191E0,-3.846330166E0,-1.156837368E1,-3.295921326E0
9.365498389E0,-8.322000504E0,-1.136682892E1,-2.509780169E0
9.385268024E0,-2.390474319E0,-9.881150246E0,-1.734170675E0
9.405039222E0,2.388857603E-1,-6.193541527E0,-2.685419083E0
9.424808805E0,-1.826096892E0,-3.475803375E0,-5.051328182E0
9.444580055E0,-2.401662111E0,-4.817848206E-1,-6.522095203E0
9.464349639E0,-8.733260632E-1,3.261408806E0,-8.859756470E0
9.484120836E0,3.151230812E-1,7.479591846E0,-9.783560753E0
9.503890472E0,1.139976978E0,1.229756451E1,-9.473433495E0
9.523661670E0,1.722859621E0,1.052098465E1,-6.652543068E0
9.543431253E0,2.417942047E0,6.126702785E0,-4.293671608E0
9.563202503E0,1.662434101E0,4.080891132E0,-3.427157879E0
9.582972086E0,2.542217255E0,3.719032288E0,-5.147743702E0
9.602743284E0,2.890127659E0,5.295321465E0,-5.673043251E0
9.622512920E0,1.900584459E0,7.500362396E0,-4.380968094E0
9.642284118E0,4.305039644E-1,6.958888054E0,-1.015313387E0
9.662053753E0,-1.697090864E-1,3.273600578E0,3.799945831E0
9.681824951E0,-1.413028717E0,-9.096078873E-1,7.265115261E0
9.701594586E0,-3.387685776E0,-2.352438927E0,7.396077633E0
9.721365784E0,-3.062525272E0,-7.484855652E-1,2.116826057E0
9.741135368E0,2.024876356E0,-6.534176826E0,4.659857273E0
9.760906618E0,1.616370010E1,-3.893675995E1,-9.097856522E0
9.780676201E0,1.022361469E1,-4.047456741E0,-1.236119556E1
9.800447399E0,1.666087723E1,1.749435806E1,-1.703341484E0
9.820217034E0,-3.940677643E0,9.770156860E0,-8.852995872E0
9.839988284E0,-8.847358704E0,-5.113864899E0,-2.193332672E1
9.859757868E0,-2.973635674E0,-1.686629677E1,5.745583534E0
9.879529066E0,-6.313296795E0,-1.410643959E1,2.740993261E0
9.899298701E0,-3.397704363E0,-6.162347794E-1,-1.362048268E0
9.919069951E0,1.536386967E0,6.813993931E0,5.320343971E-1
9.938839534E0,4.783448696E0,8.110108376E0,2.142723560E0
9.958610732E0,8.917347193E-1,5.907438755E0,1.333563566E0
9.978380368E0,-4.199000835E0,5.902662277E-1,-5.693359375E-1
9.998151566E0,-1.951360106E0,-3.300207138E0,1.476166725E0
1.001792120E1,7.014920712E-1,-2.748845100E0,3.462556601E0
1.003769245E1,9.162093401E-1,1.736021042E-1,3.588654518E0
1.005746203E1,-3.972318172E-1,3.198039055E0,4.435679436E0
1.007723328E1,-2.151021481E0,3.602478027E0,4.851589680E0
1.009700287E1,-2.336203575E0,2.014929771E0,4.008114338E0
1.011677412E1,-2.795085669E0,1.017641068E0,3.983818293E0
1.013654375E1,-2.551548481E0,1.479501724E-1,5.274003983E0
1.015631495E1,-1.763105512E0,-4.099168777E-1,6.621968269E0
1.017608459E1,-5.258071423E-2,-5.173654556E-1,4.982855797E0
1.019585578E1,2.675559044E0,-1.104727745E0,4.910102844E0
1.021562542E1,-5.234559774E-1,-8.948631287E-1,5.600704670E0
1.023539667E1,-5.724567890E0,-2.077794075E0,5.572053909E0
1.025516631E1,-5.938863277E0,-4.957330704E0,4.628435135E0
1.027493750E1,-5.251627445E0,-6.990567207E0,5.769107342E-1
1.029470714E1,-3.439296484E-1,-8.655002594E0,-2.595540285E0
1.031447839E1,6.872633934E0,-6.216610909E0,-4.250151634E0
1.033424797E1,1.215144730E1,-7.072885513E0,-3.038118601E0
1.035401922E1,1.064012814E1,-1.393591976E1,-4.052899361E0
1.037378886E1,5.886472702E0,-1.779125786E1,-1.383742809E0
1.039356006E1,-2.936681747E0,-1.151049328E1,3.123205900E-1
1.041332969E1,5.698424578E-1,-8.776146889E0,-2.599475145E0
1.043310094E1,4.310400486E0,-6.459843636E0,-4.625491142E0
1.045287058E1,5.002728462E0,-1.798307419E0,-8.004490852E0
1.047264177E1,5.859369755E0,3.770466805E0,-6.279034615E0
1.049241141E1,4.759804726E0,8.087580681E0,-6.396863937E0
1.051218266E1,1.594641209E0,1.159922409E1,-7.032085419E0
1.053195230E1,-1.686820507E0,1.053059006E1,-6.766927719E0
1.055172349E1,-3.455821037E0,7.175753117E0,-7.485256672E0
1.057149318E1,-2.943070173E0,5.241195679E0,-7.618728638E0
1.059126438E1,-4.988016129E0,4.847658157E0,-6.363428116E0
1.061103401E1,-6.809126854E0,5.811093807E0,-4.040426254E0
1.063080526E1,-5.585203171E0,6.916631222E0,-1.145953655E0
1.065057490E1,-2.956201315E0,6.689226627E0,3.351984024E0
1.067034610E1,3.486895561E-1,4.588541031E0,7.650674343E0
1.069011573E1,3.548992157E0,1.472221375E0,1.100507641E1
1.070988698E1,3.408256054E0,-1.904871941E0,8.216935158E0
1.072965662E1,8.442028046E0,-6.891807556E0,2.838078022E0
1.074942787E1,7.672687531E0,-1.495022774E0,-4.597177505E-1
1.076919750E1,3.636191845E0,9.383517265E0,3.856401443E-1
1.078896875E1,6.905607700E0,1.109705448E1,-1.006502914E1
1.080873834E1,9.469705582E0,4.905457020E0,-9.144309998E0
1.082850959E1,-3.498213291E-1,-3.613996887E1,3.071411324E1
1.084827922E1,-2.995239449E1,-2.933768082E1,-4.385573578E1
1.086805047E1,7.524226189E0,7.503330231E0,1.850998306E1
1.088782011E1,1.923870564E0,8.244258881E0,-1.264767933E1
1.090759136E1,-1.011124134E1,-6.580686569E-1,-1.235562992E1
1.092736099E1,-3.957584143E0,-1.142290688E1,-2.701682091E0
1.094713224E1,-2.442900419E0,-1.150490952E1,-2.571527958E-1
1.096690188E1,-1.043803215E0,-3.958214760E0,-4.899121523E-1
1.098667313E1,4.591848850E-1,3.607706547E0,-2.004188299E0
1.100644276E1,4.039005280E0,5.527307987E0,-2.264332771E-2
1.102621401E1,2.596491814E0,3.031309605E0,7.253625393E-1
1.104598365E1,-8.852503300E-1,1.949920654E-1,3.012678623E0
1.106575490E1,-2.751001835E0,2.862510681E-1,4.019181252E0
1.108552453E1,-3.027975082E0,2.204566002E0,2.848512888E0
1.110529578E1,-2.085481882E0,3.867897034E0,3.162591934E0
1.112506542E1,-3.398292065E0,4.121935844E0,2.892994404E0
1.114483667E1,-5.665303230E0,2.426152706E0,2.179521561E0
1.116460631E1,-5.487205505E0,1.377363205E-1,2.269507408E0
1.118437756E1,-3.646286964E0,-1.747954369E0,4.694772720E0
1.120414719E1,-7.261023521E-1,-2.212306023E0,5.020367622E0
1.122391844E1,6.833968163E-1,-2.224130630E0,8.820543289E0
1.124368808E1,-3.502156496E0,-3.856554031E0,6.301260948E0
1.126345933E1,-6.849761963E0,-5.727595329E0,1.510990381E0
1.128322901E1,-3.973715782E0,-4.397687912E0,5.169244766E0
1.130300026E1,-3.501122952E0,-2.537267685E0,2.266634941E0
1.132276990E1,-3.831078291E0,-5.811660767E0,1.353001595E0
1.134254115E1,-5.248697758E0,-9.060277939E0,-1.457632184E0
1.136231078E1,9.721691608E-1,-7.055336952E0,-3.007352352E0
1.138208203E1,6.970533848E0,-4.537612915E0,-4.542214394E0
1.140185172E1,4.919399261E0,-6.167514801E0,-3.756472588E0
1.142162297E1,2.467107773E-1,-1.332089901E1,-3.916122437E0
1.144139261E1,-8.489104271E0,-1.276595020E1,-3.438901424E0
1.146116386E1,-8.921701431E0,-8.503777504E0,-7.492742538E-1
1.148093349E1,-4.316793442E0,-5.342551231E0,-2.813400745E0
1.150070474E1,-6.089070320E0,-2.451725006E0,-5.413393021E0
1.152047443E1,-6.731217384E0,5.253028870E-2,-7.738803864E0
1.154024568E1,-2.922945023E0,2.896686554E0,-9.758529663E0
1.156001532E1,1.265608191E0,8.693131447E0,-1.002599525E1
1.157978657E1,4.870832443E0,1.012303638E1,-8.647428513E0
1.159955620E1,3.456971645E0,4.380470276E0,-6.419366837E0
1.161932750E1,1.560750484E0,3.120236397E-1,-6.646265984E0
1.163909714E1,6.358059645E-1,-7.226896286E-1,-6.691526890E0
1.165886839E1,2.567147732E0,2.042491436E0,-7.591064453E0
1.167863802E1,3.168929338E0,7.172452450E0,-8.963994026E0
1.169840927E1,1.926906824E0,7.383095741E0,-8.198665619E0
1.171817896E1,3.264060020E-1,6.980470657E0,-5.632020473E0
1.173795021E1,5.089042187E-1,6.253609180E0,-3.645437241E0
1.175771985E1,-1.217123508E0,3.828687191E0,2.254948139E0
1.177749110E1,-2.840618610E0,-8.535957336E-1,1.041796494E1
1.179726078E1,-1.134643078E0,3.081645966E-1,8.515462875E0
1.181703203E1,1.806607842E-1,-5.233670235E0,7.463663578E0
1.183680167E1,1.393389511E1,-5.140010071E1,-4.816493034E0
1.185657292E1,1.003459549E1,-4.312448502E-1,-1.889098549E1
1.187634256E1,2.643542671E1,2.024166489E1,1.099342728E1
1.189611386E1,-9.232562065E0,1.275146484E1,-2.272678185E1
1.191588349E1,-3.596271038E0,-6.969673157E0,-1.518745041E1
1.193565474E1,-7.817152500E0,-2.303487206E1,2.862578869E0
1.195542438E1,-7.777981758E0,-2.235631371E1,1.878854752E0
1.197519568E1,-1.339423418E0,-4.719654083E0,7.023099661E-1
1.199496532E1,1.974765658E0,6.624379158E0,3.017406225E0
1.201473657E1,5.143684864E0,1.034968376E1,2.239743233E0
1.203450620E1,1.615139246E0,7.531033516E0,-5.323421955E-1
1.205427750E1,-1.983143330E0,3.462982178E-1,6.402275562E-1
1.207404714E1,-9.727313519E-1,-3.544517517E0,4.677528858E0
1.209381839E1,9.358778596E-2,-3.774042130E-1,6.490503788E0
1.211358808E1,-1.802263737E0,4.818625450E0,6.048831463E0
1.213335933E1,-5.893949032E0,6.616673470E0,5.421544552E0
1.215312896E1,-8.250397682E0,4.226050377E0,2.299169064E0
1.217290021E1,-5.527688503E0,1.249977112E0,4.038578033E0
1.219266990E1,-3.595265746E-2,1.031764984E0,6.884243965E0
1.221244115E1,1.688776851E0,6.752834320E-1,5.572244644E0
1.223221078E1,1.462390184E0,-1.994422913E0,6.472534657E0
1.225198209E1,3.456113815E0,-4.794052124E0,5.850279808E0
1.227175172E1,1.641097426E0,-4.616906166E0,5.957065582E0
1.229152297E1,-1.684363127E0,-3.031059265E0,6.432865143E0
1.231129266E1,-5.019848347E-1,-2.130719185E0,5.371366978E0
1.233106391E1,-2.233009815E0,-6.036931038E0,1.297690630E0
1.235083360E1,-5.596446514E0,-1.231550789E1,-4.173758984E0
1.237060485E1,4.079948902E0,-8.609961510E0,-2.813595295E0
1.239037453E1,9.962718964E0,-5.515532494E0,-3.006608486E0
1.241014578E1,6.754263401E0,-9.786758423E0,-2.073152542E0
1.242991542E1,4.715186119E0,-1.733611870E1,-4.082022190E0
1.244968672E1,3.132980347E0,-1.650898170E1,-4.580553055E0
1.246945636E1,1.104398489E0,-1.038689613E1,-3.419633865E0
1.248922766E1,2.723667145E0,-7.735438347E0,-6.343658924E0
1.250899730E1,5.040840626E0,-3.450118065E0,-6.390457630E0
1.252876860E1,3.820010185E0,3.575490952E0,-6.874388218E0
1.254853823E1,1.236332655E0,9.232234001E0,-7.831376076E0
1.256830953E1,6.848982573E-1,1.415081787E1,-8.573264122E0
1.258807917E1,-2.869819164E0,1.267574501E1,-7.040899277E0
1.260785047E1,-2.842364788E0,7.156956196E0,-7.224956512E0
1.262762016E1,-1.043772817E0,5.197165489E0,-8.420400620E0
1.264739141E1,-2.358423233E0,6.513349533E0,-8.863035202E0
1.266716110E1,-4.686228752E0,8.661264420E0,-7.603412628E0
1.268693235E1,-5.366317749E0,9.153014183E0,-3.862691879E0
1.270670203E1,-4.866914749E0,8.037652969E0,2.909144878E0
1.272647328E1,-1.280609846E0,4.614037514E0,1.123699570E1
1.274624297E1,3.941287279E0,-7.385988235E-1,1.490110397E1
1.276601422E1,2.146225214E0,-7.392334938E0,8.438570023E0
1.278578391E1,5.431589127E0,-1.233950233E1,1.192378998E0
1.280555521E1,2.030992746E0,1.179323196E0,8.208851814E-1
1.282532485E1,4.650020599E-2,1.300490379E1,5.151880264E0
1.284509615E1,6.968710423E-1,1.279104424E1,-8.362207413E0
1.286486578E1,8.355690002E0,7.160184860E0,-1.497462845E1
1.288463709E1,1.651237488E1,-3.964551544E1,2.673664284E1
1.290440677E1,-3.170992279E1,-3.868077469E1,-3.178367233E1
1.292417802E1,6.721625805E0,8.612721443E0,6.735978127E0
1.294394771E1,6.519433975E0,1.442256165E1,-5.834142685E0
1.296371901E1,-9.825611115E0,4.852622509E0,-2.165040588E1
1.298348865E1,-2.442097664E0,-8.417597771E0,-1.393883705E0
1.300325995E1,-3.049432993E0,-1.295403767E1,1.573202610E-1
1.302302964E1,-4.258978367E0,-8.948610306E0,-2.343189478E0
1.304280089E1,-3.333842754E-2,7.452774048E-2,-1.494854450E0
1.306257058E1,2.725683689E0,5.553326607E0,2.226555347E-2
1.308234188E1,3.012686253E0,6.273829937E0,2.245749950E0
1.310211151E1,1.822180748E-1,5.038827896E0,2.146216154E0
1.312188282E1,-1.794591904E0,3.208872795E0,9.498934746E-1
1.314165250E1,-2.809235334E0,2.060203552E-1,1.120528936E0
1.316142380E1,-3.564757824E0,-1.071518898E0,2.940455198E0
1.318119344E1,-4.377933502E0,4.330987930E-1,4.341931820E0
1.320096474E1,-4.341426849E0,2.666217804E0,3.664793968E0
1.322073443E1,-4.194003105E0,3.134103775E0,4.073915958E0
1.324050573E1,-3.699986219E0,7.647323608E-2,3.084568024E0
1.326027537E1,-1.257930398E0,-3.181538582E0,3.147856236E0
1.328004667E1,-9.400844574E-4,-2.791239738E0,6.885944843E0
1.329981636E1,-1.685911775E0,-1.587609291E0,8.528141022E0
1.331958766E1,-5.551654816E0,-2.962652206E0,4.810366631E0
1.333935735E1,-5.817526817E0,-5.023476601E0,1.338187695E0
1.335912865E1,3.236112595E-1,-4.999720573E0,6.278307915E0
1.337889834E1,2.737389565E0,-2.346593857E0,5.709579468E0
1.339866959E1,-1.990241289E0,-3.777329445E0,1.036665440E0
1.341843927E1,-6.984508514E0,-6.558971405E0,-1.186172843E0
1.343821058E1,-7.191872597E0,-8.967331886E0,-3.486099482E0
1.345798026E1,4.061166763E0,-6.041573524E0,-5.016736031E0
1.347775157E1,6.058203697E0,-6.337428093E0,-5.111288071E0
1.349752125E1,2.163825750E0,-1.060305691E1,-4.262941360E0
1.351729256E1,-5.249312878E0,-1.112350845E1,-2.468266010E0
1.353706224E1,-3.225188017E0,-8.713741302E0,-1.790963769E0
1.355683355E1,1.409430265E0,-4.897826195E0,-2.744392872E0
1.357660323E1,7.654918432E-1,-2.608286858E0,-4.629400730E0
1.359637453E1,-8.656826615E-1,-1.151768684E0,-6.174557686E0
1.361614422E1,-1.102006435E-1,1.914433479E0,-7.639674187E0
1.363591552E1,1.498219967E0,7.028372288E0,-8.128016472E0
1.365568521E1,1.802312732E0,1.040333176E1,-7.447031975E0
1.367545651E1,9.471154213E-1,1.004996777E1,-6.337055683E0
1.369522620E1,2.507042885E-2,7.377801418E0,-5.146674633E0
1.371499750E1,-4.106602669E-1,5.074468613E0,-4.845220089E0
1.373476714E1,8.851304054E-1,4.807377815E0,-4.986137867E0
1.375453849E1,1.558024764E0,5.207321644E0,-6.020083427E0
1.377430818E1,2.190038204E0,5.722608566E0,-5.196796417E0
1.379407948E1,2.283236980E0,5.231313229E0,-2.662276983E0
1.381384917E1,2.827034473E0,2.609132767E0,1.535491943E0
1.383362047E1,3.835608482E0,-2.834825516E-1,6.354108810E0
1.385339016E1,6.035301685E-1,-2.276679993E0,1.071983528E1
1.387316146E1,-8.245570183E0,-2.471050262E0,8.648682594E0
1.389293115E1,-1.337138367E1,-4.674768448E-1,5.009287834E0
1.391270245E1,-1.131842804E1,4.070034027E0,2.241492271E0
1.393247214E1,-3.287528276E0,-1.960630417E0,1.026000977E-1
1.395224344E1,1.718687057E1,-3.414099884E1,-1.070037651E1
1.397201318E1,1.327726173E1,-1.125920391E1,-9.387075424E0
1.399178448E1,1.943969727E1,1.323484421E1,-1.048946381E-1
1.401155417E1,-6.610997915E-1,8.150533676E0,-1.079840851E1
1.403132547E1,-9.043168068E0,-5.085679054E0,-2.072949791E1
1.405109516E1,-9.062780380E0,-1.308380604E1,4.909203529E0
1.407086646E1,-4.624685764E0,-1.264723206E1,2.502162218E0
1.409063620E1,-1.630287409E0,-1.864875793E0,-3.556058884E0
1.411040750E1,2.554200888E0,4.653178215E0,-2.771046638E0
1.413017719E1,4.475484848E0,6.554501057E0,1.909800887E0
1.414994849E1,8.987121582E-1,5.128954411E0,3.694105148E-2
1.416971823E1,-1.910605669E0,6.262521744E-1,-9.640845060E-1
1.418948953E1,-9.501585364E-1,-1.822533607E0,1.450976610E0
1.420925922E1,-4.986877441E-1,-7.756328583E-1,3.622946262E0
1.422903052E1,-1.055905104E0,2.572946548E0,2.693235397E0
1.424880026E1,-1.917847633E0,4.719214439E0,2.286644220E0
1.426857157E1,-3.520124435E0,4.618625641E0,3.241309404E0
1.428834125E1,-3.555714846E0,2.667106628E0,2.619269848E0
1.430811261E1,-2.645128489E0,1.025857925E0,2.325950146E0
1.432788230E1,-8.930512071E-1,9.525022507E-1,2.870921612E0
1.434765360E1,5.123406649E-1,4.601984024E-1,4.417309761E0
1.436742334E1,-3.710709810E-1,-7.282352448E-2,5.246160507E0
1.438719464E1,-6.307116151E-1,-2.327630043E0,4.212041378E0
1.440696433E1,-1.952714562E0,-2.484094620E0,3.573661327E0
1.442673568E1,-3.236119747E0,-2.704064369E0,4.692273140E0
1.444650537E1,-3.501580715E0,-3.884469032E0,4.942512989E0
1.446627667E1,-2.819056511E0,-4.684595108E0,3.667372704E0
1.448604641E1,-2.488496780E0,-6.092858315E0,1.555815220E0
1.450581771E1,-2.006356239E0,-6.600637436E0,-4.152102470E-1
1.452558740E1,1.394354224E0,-5.157629013E0,-1.101727366E0
1.454535875E1,8.347013474E0,-4.681961060E0,-1.699071884E0
1.456512844E1,9.353080750E0,-4.635513306E0,-2.542504311E0
1.458489980E1,5.379720688E0,-6.494007111E0,-2.567195892E0
1.460466948E1,-7.949819565E-1,-8.558222771E0,-3.135782719E0
1.462444078E1,-3.763684750E0,-8.513772964E0,-2.003446579E0
1.464421052E1,-9.827432632E-1,-6.176581383E0,-1.767475247E0
1.466398183E1,2.243732929E0,-3.512197495E0,-3.098686934E0
1.468375157E1,2.046775818E0,-7.062482834E-1,-5.373053074E0
1.470352287E1,1.633551002E0,1.945732117E0,-6.331459999E0
1.472329261E1,1.802172899E0,4.853604317E0,-6.081785679E0
1.474306391E1,1.238442659E0,7.280749321E0,-5.630464077E0
1.476283365E1,6.168882847E-1,8.260122299E0,-5.336805344E0
1.478260495E1,-2.189673781E-1,7.700103283E0,-5.390110493E0
1.480237469E1,-5.923957229E-1,5.822103024E0,-5.660282135E0
1.482214599E1,-1.452447295E0,5.272306442E0,-5.953633785E0
1.484191573E1,-9.122058153E-1,5.856168747E0,-6.190963745E0
1.486168703E1,9.884603024E-1,6.189691067E0,-4.641991615E0
1.488145677E1,1.490147352E0,5.263445854E0,-1.377856970E0
1.490122813E1,1.701496363E0,3.720549583E0,2.379832983E0
1.492099782E1,1.405885100E0,1.419794559E0,5.716911793E0
1.494076917E1,2.298072815E0,-1.360021591E0,7.741856575E0
1.496053896E1,2.897822142E0,-3.473957062E0,7.262305260E0
1.498031021E1,3.359398842E0,-4.011184692E0,4.924501896E0
1.500007995E1,6.356663704E-1,-1.526554108E0,2.235575676E0
1.501985125E1,-2.620175362E0,1.684092045E0,3.487149715E0
1.503962099E1,-1.104695797E0,-3.239345551E-2,7.438875675E0
1.505939235E1,6.016532183E-1,-9.539837837E0,4.524432182E0
1.507916214E1,-2.544314861E0,-1.424392891E1,-7.574383736E0
1.509893339E1,6.652466297E0,1.521814346E0,-1.344099808E1
1.511870313E1,1.879151535E1,1.035114861E1,-6.375266075E0
1.513847448E1,7.618855238E-1,4.084667206E0,1.764174938E0
1.515824417E1,-1.134810829E1,-1.051671791E1,-1.998060989E1
1.517801552E1,-7.198396683E0,-1.194206333E1,5.638194084E-1
1.519778526E1,-1.315415859E0,-5.359514236E0,5.844160080E0
1.521755662E1,-8.859533072E-1,3.102979660E0,-2.460959196E0
1.523732636E1,1.299397469E0,5.916715622E0,-2.559081316E0
1.525709771E1,3.043578148E0,4.829043388E0,1.713745117E0
1.527686750E1,-3.851217926E-1,3.589530945E0,9.162592888E-1
1.529663875E1,-4.225142956E0,6.433010101E-1,-1.042841196E0
1.531640849E1,-2.080781460E0,-1.261518478E0,3.330835402E-1
1.533617985E1,-2.384929359E-1,-6.256008148E-1,2.168450117E0
1.535594959E1,4.160664082E-1,1.443717003E0,2.786941767E0
1.537572094E1,1.520077229E0,2.944588184E0,2.867089510E0
1.539549068E1,-3.963428140E-1,4.005830765E0,2.098927021E0
1.541526203E1,-2.652681589E0,2.910690308E0,2.243177652E0
1.543503188E1,-2.833428383E0,1.911363602E-1,8.233557940E-1
1.545480313E1,-1.156204820E0,-1.806621552E-1,2.980396986E0
1.547457297E1,-1.368803978E-1,-2.002553940E-1,5.760625839E0
1.549434427E1,-1.587449074E0,-7.673244476E-1,6.784194946E0
1.551411401E1,-7.661110163E-1,-1.772525787E0,6.346960068E0
1.553388537E1,-1.472319722E0,-1.637447357E0,4.535678864E0
1.555365511E1,-4.651672363E0,-2.934335709E0,3.455755711E0
1.557342646E1,-4.465775490E0,-5.798084259E0,4.490316868E0
1.559319631E1,-1.219375014E0,-4.844766617E0,4.443720818E0
1.561296761E1,3.924444914E-1,-3.879581451E0,3.890745878E0
1.563273735E1,-2.118885279E0,-4.414655685E0,9.758509398E-1
1.565250870E1,-3.998372555E0,-7.280422211E0,-2.259384155E0
1.567227855E1,4.218466759E0,-7.793374062E0,-4.975298882E0
1.569204985E1,1.196412277E1,-7.886136055E0,-2.943473101E0
1.571181959E1,8.732362747E0,-9.171771049E0,-4.735887051E0
1.573159094E1,2.549077034E0,-1.062213802E1,-3.950244427E0
1.575136078E1,-3.664831400E0,-7.812058449E0,-1.089606047E0
1.577113209E1,-1.302437186E-1,-5.696363449E0,-1.601731181E0
1.579090193E1,2.475751638E0,-3.069271088E0,-4.428697109E0
1.581067323E1,2.451298475E0,1.627328873E0,-6.452357292E0
1.583044297E1,3.100721359E0,6.057854176E0,-8.560697556E0
1.585021438E1,3.791228294E0,9.416902542E0,-7.624730110E0
1.586998412E1,2.686596155E0,1.092541599E1,-6.566132545E0
1.588975547E1,1.478419662E0,9.449578285E0,-5.469701767E0
1.590952526E1,6.360733509E-1,6.801836967E0,-5.648138046E0
1.592929662E1,-1.092626333E0,5.568625450E0,-6.009790421E0
1.594906641E1,-2.628226280E0,5.380340099E0,-6.479190826E0
1.596883776E1,-1.852407455E0,6.023132324E0,-5.703077793E0
1.598860761E1,-8.749742508E-1,5.637313366E0,-2.897508383E0
1.600837891E1,-5.458573699E-1,3.071578979E0,2.242350578E0
1.602814875E1,-5.135896206E-1,8.473396301E-3,8.088318825E0
1.604792006E1,1.275436401E0,-1.662018776E0,1.178919601E1
1.606768990E1,3.219012260E0,-3.219531059E0,1.117754269E1
1.608746120E1,1.868163347E0,-4.766360283E0,8.430396080E0
1.610723105E1,5.724287033E-2,-5.406401634E0,5.446591377E-1
1.612700235E1,2.130832672E-1,-5.701045990E-1,1.433239460E0
1.614677219E1,4.431131363E0,5.519428253E0,5.528556347E0
1.616654349E1,1.006344032E1,-8.598785400E-1,-3.647547007E0
1.618631334E1,1.468119526E1,-1.142529678E1,-1.446470737E1
1.620608464E1,1.939322948E-1,-1.479644108E1,7.819740772E0
1.622585448E1,-9.418352127E0,-5.907058716E-1,-1.849314690E1
