"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.057711006E0,9.440704584E-1,3.564768791E0,2.838621378E0
8.077480850E0,1.659147620E0,3.276405334E-1,8.263200760E0
8.097252308E0,2.740293503E0,-4.964782715E0,1.186773205E1
8.117022152E0,1.371600747E0,-1.036967850E1,1.092470646E1
8.136793610E0,-1.190149069E0,-8.731389046E0,5.695047379E0
8.156563454E0,-1.302620888E0,1.289851189E0,9.188146591E-1
8.176334913E0,-5.417726040E-1,9.824158669E0,2.594326019E0
8.196104808E0,2.656705379E0,8.342663765E0,-8.070957661E-1
8.215876163E0,1.159200287E1,-2.571255684E0,-1.490614796E1
8.235646006E0,5.767797470E0,-1.677661133E1,8.587934494E0
8.255417465E0,-9.297496796E0,-1.714763641E1,-1.469235611E1
8.275187308E0,3.843011856E-1,3.729070663E0,-4.905849934E0
8.294958767E0,2.306998730E0,7.141967773E0,-2.944738388E0
8.314728558E0,-5.107814312E0,1.794295311E0,-1.269669342E1
8.334500017E0,-3.289174080E0,-5.617486954E0,-1.883434534E0
8.354269860E0,-2.336400986E0,-8.327982903E0,-9.104986191E-1
8.374041319E0,-1.273212075E0,-3.901682854E0,-1.458591700E0
8.393811163E0,3.859171867E-1,1.757554054E0,-1.296921730E0
8.413582621E0,1.383146524E0,4.494469643E0,-4.756580591E-1
8.433352413E0,6.654538512E-1,4.119406700E0,1.798077226E-1
8.453123871E0,-2.064473629E0,2.234959126E0,1.116892397E-1
8.472893715E0,-3.056414843E0,4.393825531E-1,2.121694386E-1
8.492665173E0,-2.226813078E0,5.485525131E-1,8.085476160E-1
8.512435017E0,-1.429409087E-1,1.523385048E0,2.249046564E0
8.532206423E0,6.520861983E-1,1.202694893E0,3.207966328E0
8.551976267E0,-7.162126303E-1,1.738656998E0,2.953022480E0
8.571747725E0,-1.736311078E0,1.894384384E0,2.995334148E0
8.591517569E0,-1.843921185E0,-2.171936035E-1,4.310984135E0
8.611289027E0,-7.700716853E-1,-9.715538025E-1,4.453353882E0
8.631058819E0,-4.641557634E-1,-7.902412415E-1,5.518521309E0
8.650830277E0,-3.148756027E0,-1.607589722E0,5.376767635E0
8.670600121E0,-3.428196430E0,-2.552841187E0,4.550982952E0
8.690371579E0,-1.190310001E0,-1.782574654E0,2.770149469E0
8.710141423E0,-9.282852411E-1,-3.008537292E0,2.375309229E0
8.729912829E0,1.468354940E0,-4.904785156E0,5.282969475E0
8.749682673E0,2.969066620E0,-3.949519157E0,5.803534508E0
8.769454131E0,1.521576643E-1,-4.425601006E0,4.180485725E0
8.789223975E0,-4.281532764E0,-3.935249329E0,3.545455933E0
8.808995433E0,-8.258899689E0,-2.466169357E0,8.469711542E-1
8.828765329E0,-6.306837082E0,-4.660457611E0,-2.257515430E0
8.848536683E0,1.757249475E0,-5.954079628E0,-4.078343868E0
8.868306527E0,2.660279512E0,-7.898161888E0,-2.875849962E0
8.888077985E0,3.990192115E-1,-8.384876251E0,-1.663402081E0
8.907847829E0,-1.702380538E0,-7.417176247E0,-1.529629946E0
8.927619235E0,-2.304256439E0,-5.808727264E0,-2.666051388E0
8.947389079E0,-5.442616940E-1,-5.077541351E0,-3.571396589E0
8.967160538E0,1.419214725E0,-3.727142334E0,-4.992931843E0
8.986930381E0,1.423011303E0,-2.454404831E-1,-6.265910625E0
9.006701840E0,6.968430877E-1,3.742069244E0,-6.936887264E0
9.026471631E0,3.748302460E-1,7.631365776E0,-7.608512402E0
9.046243090E0,5.699632168E-1,9.309610367E0,-6.858111858E0
9.066012933E0,4.255391359E-1,7.302232742E0,-7.004746914E0
9.085784392E0,1.008799195E0,5.187801361E0,-7.913561344E0
9.105554288E0,9.872845411E-1,4.110596180E0,-7.917030334E0
9.125325642E0,1.988825798E-1,4.826620579E0,-6.799614906E0
9.145095485E0,7.048671246E-1,6.062353611E0,-5.088870525E0
9.164866944E0,1.378583431E0,6.348825455E0,-2.583230495E0
9.184636840E0,1.299715638E0,4.964937687E0,2.194147587E0
9.204408194E0,1.149104953E0,1.382021427E0,9.593968391E0
9.224178038E0,3.050163269E0,-3.729258537E0,1.290356159E1
9.243949496E0,3.748907566E0,-1.016759586E1,1.215319443E1
9.263719340E0,2.944195271E-2,-9.753249168E0,5.854366302E0
9.283490746E0,-3.825854063E0,1.131384850E0,1.208800793E0
9.303260590E0,-1.436791062E0,1.073018837E1,4.583610058E0
9.323032048E0,3.813062191E0,4.793142319E0,-1.789173603E0
9.342801892E0,5.419515133E0,-9.708526611E0,-1.394103050E1
9.362573298E0,-1.187574863E0,-2.287142181E1,2.343595505E0
9.382343142E0,-3.577589989E0,-2.560247421E0,-1.921333504E1
9.402114600E0,7.806926727E0,6.031044006E0,2.629253864E0
9.421884444E0,-3.568449259E0,9.449224472E-1,-1.576976776E1
9.441655850E0,-3.484293938E0,-4.605822563E0,-5.064509392E0
9.461425694E0,-1.894602060E0,-7.643138885E0,-1.307223082E0
9.481197152E0,-3.306113482E0,-5.764950752E0,-2.655825377E0
9.500966996E0,-2.095937252E0,-1.883794785E0,-1.125805616E0
9.520738402E0,-4.897077382E-2,2.256363869E0,-2.059830427E-1
9.540508246E0,3.775694668E-1,4.285014153E0,7.260555029E-1
9.560279704E0,-1.184081674E0,3.859324455E0,3.871883154E-1
9.580049600E0,-2.955345154E0,1.845787048E0,-4.441246390E-2
9.599820954E0,-2.075866938E0,6.841182709E-2,7.700232267E-1
9.619590798E0,-9.325597286E-1,3.500871658E-1,1.987458706E0
9.639362256E0,9.645792842E-2,1.685517311E0,2.925355434E0
9.659132048E0,7.519955635E-1,3.181658745E0,3.396961689E0
9.678903506E0,-3.745379299E-2,3.933892250E0,2.765312433E0
9.698673350E0,-1.688932776E0,3.381337166E0,2.913751841E0
9.718444808E0,-2.637174129E0,1.408681870E0,3.127700567E0
9.738214600E0,-1.625108004E0,7.338809967E-2,3.552690506E0
9.757986058E0,-8.633332849E-1,-1.176719666E-1,3.920275927E0
9.777755902E0,-3.237164497E0,-1.349005699E0,3.945380211E0
9.797527308E0,-2.321280956E0,-3.981210709E0,5.155571461E0
9.817297152E0,-2.914994359E-1,-3.412598610E0,3.980125427E0
9.837068610E0,-4.363603592E-1,-2.535103798E0,3.191777229E0
9.856838402E0,-6.833378077E-1,-4.038236618E0,5.090977192E0
9.876609860E0,4.310702085E-1,-3.819540977E0,5.735351086E0
9.896379704E0,-1.495472431E0,-3.932231903E0,4.050072670E0
9.916151110E0,-5.209800720E0,-5.501374245E0,1.736872911E0
9.935920954E0,-5.717530251E0,-4.194892883E0,1.523880482E0
9.955692413E0,-3.068795204E0,-4.037267685E0,-1.392347097E0
9.975462204E0,3.781756639E0,-3.988732338E0,-2.632247210E0
9.995233663E0,2.913566828E0,-6.196285248E0,-9.941992760E-1
1.001500351E1,-1.877148747E-1,-8.303271294E0,-2.253957272E0
1.003477491E1,-1.923577785E0,-8.627497673E0,-1.772830486E0
1.005454476E1,-2.702004194E0,-7.513569832E0,-2.865079641E0
1.007431622E1,-1.169348836E0,-6.237336159E0,-3.491501808E0
1.009408601E1,7.103390694E-1,-4.707826614E0,-4.114128113E0
1.011385746E1,1.182549477E0,-2.124588966E0,-5.409467220E0
1.013362731E1,1.050107956E0,1.633126259E0,-5.802005768E0
1.015339872E1,6.144729257E-1,5.631454468E0,-6.588834763E0
1.017316856E1,8.530258536E-1,8.309486389E0,-7.213661671E0
1.019293996E1,6.068348885E-2,8.493569374E0,-6.748756409E0
1.021270981E1,5.970454216E-2,7.232424736E0,-7.656549931E0
1.023248127E1,1.134845972E0,5.769657135E0,-8.274164200E0
1.025225106E1,9.270907640E-1,5.001138687E0,-7.888073921E0
1.027202252E1,2.736874819E-1,5.366722107E0,-6.178477287E0
1.029179241E1,9.327586889E-1,5.404066563E0,-3.973254681E0
1.031156377E1,1.189184666E0,4.505609512E0,1.457836628E-1
1.033133361E1,1.256675959E0,2.751101494E0,6.370990753E0
1.035110502E1,1.213992238E0,-8.856992722E-1,1.233220673E1
1.037087486E1,1.234462261E0,-5.736752510E0,1.211066055E1
1.039064627E1,1.514799356E0,-8.485289574E0,8.089093208E0
1.041041611E1,1.250470281E0,-3.679222107E0,3.173545361E0
1.043018757E1,4.653726101E0,3.667753220E0,-1.367797852E-1
1.044995736E1,1.060441494E1,-3.904533386E-2,1.887162685E0
1.046972882E1,1.118784904E1,-1.056408310E1,-1.047082233E1
1.048949861E1,-7.652700901E0,-4.909425735E0,-2.933151722E0
1.050927007E1,-7.383594513E0,-2.739947319E0,-8.506534576E0
1.052903986E1,-3.790946007E0,-5.158367157E-1,-8.398271561E0
1.054881132E1,-2.113051891E0,-1.323827744E0,-8.198171616E0
1.056858111E1,-3.087071896E0,-4.302612305E0,-3.549279213E0
1.058835257E1,-3.460555553E0,-6.259249687E0,-3.921158314E0
1.060812247E1,-9.676879644E-2,-3.469402313E0,-1.247272491E0
1.062789382E1,1.580714464E0,1.172890663E0,-6.181380749E-1
1.064766366E1,1.671033740E0,4.238850594E0,-1.441528797E0
1.066743507E1,-3.966985047E-1,3.751925468E0,-1.227732897E0
1.068720491E1,-2.870990992E0,1.190447807E0,1.099615693E-1
1.070697632E1,-3.513256550E0,-2.400856018E-1,9.324007481E-2
1.072674616E1,-2.756741285E0,7.186584473E-1,6.998308897E-1
1.074651757E1,-1.299658656E0,1.649819374E0,2.676348925E0
1.076628741E1,-7.009072602E-2,1.452901840E0,4.072878838E0
1.078605887E1,-4.800081253E-3,1.639709473E0,3.370676041E0
1.080582866E1,-3.791420162E-1,1.959826469E0,2.805571556E0
1.082560012E1,-1.642933249E0,9.051685333E-1,4.451232910E0
1.084536991E1,-2.727480412E0,4.820871353E-1,4.773309231E0
1.086514137E1,-1.788529396E0,9.008378983E-1,4.652573109E0
1.088491116E1,-2.956725597E0,-2.868623734E-1,4.996336937E0
1.090468262E1,-5.237061024E0,-3.014743805E0,4.899536610E0
1.092445246E1,-2.084001780E0,-3.621094704E0,5.404796600E0
1.094422387E1,2.185966015E0,-2.418242455E0,3.034952641E0
1.096399372E1,1.201635838E0,-1.751374245E0,4.374214649E0
1.098376512E1,4.089927673E-1,-1.758922577E0,6.222889423E0
1.100353496E1,7.742536068E-2,-2.453077316E0,4.875951767E0
1.102330637E1,-2.528074265E0,-4.139986038E0,2.429194927E0
1.104307622E1,-6.117807388E0,-6.561888695E0,9.740352035E-1
1.106284767E1,-8.819862366E0,-8.019375801E0,-3.572301865E0
1.108261746E1,-2.629972935E0,-8.796690941E0,-6.458357334E0
1.110238892E1,1.543896675E0,-1.056587410E1,-2.191064596E0
1.112215872E1,-8.619509339E-1,-1.189214897E1,-1.824334264E0
1.114193017E1,-4.422795296E0,-9.212941170E0,-2.590261698E0
1.116169996E1,-5.041969776E0,-5.657450676E0,-2.699652433E0
1.118147142E1,-2.681592464E0,-4.236556053E0,-4.087177277E0
1.120124127E1,-5.669443607E-1,-2.698288918E0,-5.886465073E0
1.122101267E1,-4.341268539E-2,5.361595154E-1,-8.019503593E0
1.124078252E1,-4.530175328E-1,4.749619484E0,-8.134757996E0
1.126055392E1,-5.454515815E-1,8.615594864E0,-8.409930229E0
1.128032377E1,-7.194566727E-2,9.613498688E0,-6.645318508E0
1.130009517E1,7.655462027E-1,6.188745499E0,-6.145317554E0
1.131986502E1,9.778620005E-1,3.928098202E0,-7.080592632E0
1.133963648E1,1.416535378E0,3.731227875E0,-6.877878666E0
1.135940627E1,2.429675579E0,4.305663109E0,-5.518307209E0
1.137917767E1,3.070975304E0,5.148894787E0,-4.041285038E0
1.139894752E1,2.874691963E0,5.623030663E0,-2.752194166E0
1.141871898E1,1.697926044E0,4.149416924E0,-7.913875580E-2
1.143848877E1,1.668906569E0,8.494224548E-1,4.946016312E0
1.145826022E1,9.305195808E-1,-2.799984932E0,1.046833229E1
1.147803002E1,-2.631767750E0,-5.416919708E0,1.333096695E1
1.149780148E1,-7.584330082E0,-3.281844139E0,8.573446274E0
1.151757127E1,-8.774136543E0,2.964522362E0,2.493847847E0
1.153734272E1,-6.864836216E0,8.943593979E0,-2.237965822E0
1.155711252E1,-8.137583733E-2,4.664521217E0,-4.513297081E0
1.157688398E1,1.096767712E1,-1.795162964E1,-2.465521336E0
1.159665377E1,-2.589461327E0,-2.739724159E1,-4.084349632E0
1.161642522E1,8.039540291E0,4.925180435E0,-1.159596252E1
1.163619502E1,8.627202034E0,9.170163155E0,-6.183872223E-1
1.165596648E1,-3.644558430E0,1.108105659E0,-1.866862106E1
1.167573632E1,-5.224492550E0,-7.978332520E0,-2.492138386E0
1.169550772E1,-6.925426006E0,-1.109755707E1,5.075414181E-1
1.171527752E1,-1.533648491E0,-5.754195213E0,-8.025064468E-1
1.173504898E1,7.698843479E-1,2.233772278E0,-1.242666483E0
1.175481877E1,2.354254723E0,5.353934288E0,7.782415152E-1
1.177459022E1,-3.235337138E-1,4.681453705E0,-4.561275244E-2
1.179436012E1,-4.130204678E0,-5.161228180E-1,2.341998816E-1
1.181413148E1,-2.449537754E0,-3.257018089E0,1.539029479E0
1.183390127E1,-3.474134207E-2,-5.443162918E-1,2.300714731E0
1.185367273E1,2.096282005E0,3.353446960E0,3.750473022E0
1.187344252E1,3.081517935E0,4.212833405E0,4.589243412E0
1.189321398E1,4.439980388E-1,3.591454983E0,3.765963078E0
1.191298377E1,-2.017927647E0,2.685351372E0,3.444138527E0
1.193275523E1,-2.742140293E0,2.543471336E0,2.320871830E0
1.195252502E1,-3.000404835E0,2.019685268E0,1.423167229E0
1.197229648E1,-2.652708054E0,1.181164742E0,3.191272497E0
1.199206627E1,-1.794043064E0,-2.828922272E-1,6.233840942E0
1.201183773E1,-1.270230770E0,-1.711961746E0,4.922715664E0
1.203160752E1,-3.856774330E0,-3.245125771E0,3.041964293E0
1.205137898E1,-4.319212914E0,-5.227914810E0,5.201523781E0
1.207114877E1,-1.155939341E0,-3.401192665E0,6.170697212E0
1.209092023E1,3.517556190E-2,-2.895006180E0,4.320058346E0
1.211069002E1,-2.950464725E0,-4.864094734E0,2.236369848E0
1.213046148E1,-6.030173302E0,-6.656219482E0,1.374983311E0
1.215023127E1,-2.679390907E0,-7.098765373E0,-1.761147261E0
1.217000273E1,5.848949432E0,-5.770142555E0,-4.247411728E0
1.218977252E1,7.332602978E0,-6.807291031E0,-2.413010836E0
1.220954392E1,3.806162834E0,-9.155074120E0,-2.214098454E0
1.222931377E1,-4.326062277E-2,-9.353322029E0,-1.154033899E0
1.224908517E1,-8.700771928E-1,-6.095100403E0,-1.490486503E0
1.226885502E1,3.756122828E0,-3.350525856E0,-3.164417505E0
1.228862648E1,4.633892536E0,-5.003156662E-1,-4.626203537E0
1.230839627E1,3.562969446E0,1.811769485E0,-6.283077240E0
1.232816650E1,3.071758747E0,3.122461319E0,-6.528847694E0
1.234793630E1,2.009803057E0,5.423281670E0,-6.573713303E0
1.236770776E1,5.951433182E-1,7.458046913E0,-5.622640610E0
1.238747755E1,-3.652052879E-1,5.817461014E0,-5.678657055E0
1.240724900E1,2.726066113E-1,4.112475395E0,-6.592955589E0
1.242701890E1,-9.289085865E-2,4.416094780E0,-7.107734680E0
1.244679026E1,-9.160518050E-1,5.890725136E0,-6.415649414E0
1.246656010E1,-5.124762058E-1,7.561318398E0,-5.514063358E0
1.248633150E1,4.211946726E-1,8.215373039E0,-3.616230965E0
1.250610135E1,5.594720244E-1,6.664205551E0,4.734003544E-1
1.252587276E1,9.951927662E-1,2.929714203E0,7.735501289E0
1.254564260E1,2.912465334E0,-3.450842857E0,1.585654926E1
1.256541406E1,1.507325649E0,-1.186590576E1,1.670509148E1
1.258518385E1,-6.964927912E-2,-1.247258759E1,7.743709087E0
1.260495531E1,6.156158447E-1,9.064269066E-1,1.910243034E0
1.262472510E1,5.059700966E0,1.036541843E1,5.290055275E-1
1.264449656E1,1.023400688E1,-5.369758606E-1,-9.879151344E0
1.266426645E1,6.996412754E0,-1.328877258E1,-1.117658043E1
1.268403781E1,-3.543742657E0,-1.293385601E1,-7.689285278E-1
1.270380828E1,-1.849447727E0,4.091794014E0,-1.582216740E1
1.272357974E1,3.336907387E0,5.239888191E0,-7.121932507E-1
1.274334953E1,-3.033649921E0,-1.630774498E0,-1.026839066E1
1.276312098E1,-5.078383446E0,-7.940745354E0,-2.936201096E0
1.278289078E1,-3.475772858E0,-1.017243576E1,-2.621843815E0
1.280266224E1,-1.707193136E0,-4.982040405E0,-1.714977264E0
1.282243208E1,2.377790809E-1,9.006996155E-1,-1.073667049E0
1.284220348E1,1.887828350E0,4.052956581E0,-2.280892372E0
1.286197333E1,2.860095978E0,4.429103851E0,-9.818271399E-1
1.288174479E1,1.821140766E0,2.899796009E0,-3.375502229E-1
1.290151463E1,-3.335380554E-1,1.538019180E-1,-2.962368131E-1
1.292128604E1,-3.448351622E-1,-1.119602203E0,7.811225057E-1
1.294105588E1,-9.073985219E-1,-2.080554962E-1,2.134163141E0
1.296082734E1,-1.226091385E0,1.903540134E0,3.246873856E0
1.298059713E1,-1.196227431E0,2.678416252E0,4.456463814E0
1.300036859E1,-2.030789137E0,2.286466599E0,5.055423260E0
1.302013843E1,-3.046910286E0,7.510385513E-1,3.614244461E0
1.303990984E1,-1.711241126E0,2.759456635E-2,2.817303181E0
1.305967968E1,1.340057254E0,1.528786182E0,5.249719143E0
1.307945114E1,1.456015468E0,4.448270798E-1,6.762113571E0
1.309922098E1,-5.725249052E-1,-2.678782463E0,4.884935856E0
1.311899239E1,-3.053282499E-1,-3.200779915E0,4.053497314E0
1.313876224E1,3.322735429E-1,-2.330249786E0,3.594527960E0
1.315853369E1,1.375398040E0,-2.283549309E0,4.351085663E0
1.317830354E1,7.100905180E-1,-2.729554176E0,4.584828377E0
1.319807494E1,-2.240792036E0,-6.728960037E0,1.487187862E0
1.321784479E1,-3.184077263E0,-9.492354393E0,1.821706533E0
1.323761625E1,-3.391438484E0,-7.160432816E0,1.269664884E0
1.325738609E1,-2.889444232E-1,-3.110756874E0,-1.266843081E-2
1.327715750E1,-1.313919067E0,-3.707249641E0,-6.362766623E-1
1.329692734E1,-3.313148975E0,-6.761547089E0,-2.920379877E0
1.331669880E1,-2.619095802E0,-8.747888565E0,-3.956366301E0
1.333646864E1,-6.997014284E-1,-7.979006767E0,-3.883864880E0
1.335624005E1,1.203302622E0,-6.188113213E0,-2.460575104E0
1.337600989E1,1.689318180E0,-3.406418800E0,-2.821539402E0
1.339578135E1,1.628245950E0,-3.978347778E-2,-4.450839996E0
1.341555119E1,2.880901396E-1,3.009551048E0,-5.493972778E0
1.343532265E1,-1.277938604E0,5.992900848E0,-5.901269913E0
1.345509244E1,-1.030928135E0,7.717224121E0,-5.883757591E0
1.347486390E1,-5.301040411E-1,6.949620247E0,-5.745595455E0
1.349463375E1,-2.237608433E-1,5.470617294E0,-6.091157913E0
1.351440520E1,5.009182692E-1,4.950371742E0,-6.630871773E0
1.353417500E1,1.858543158E-1,5.359166145E0,-6.514397144E0
1.355394645E1,-4.507982731E-1,5.894763470E0,-5.723851204E0
1.357371630E1,-1.709557772E-1,6.140996933E0,-3.927752018E0
1.359348776E1,4.900577068E-1,5.418987751E0,-8.538246155E-3
1.361325765E1,1.256052017E0,4.125066757E0,5.126899242E0
1.363302901E1,2.080401421E0,1.869975567E0,1.014652443E1
1.365279885E1,2.734930515E0,-1.703599930E0,1.107553673E1
1.367257031E1,1.922233343E0,-6.138858795E0,9.960391998E0
1.369234020E1,-5.619525909E-4,-5.548325539E0,4.584603786E0
1.371211156E1,2.762493849E0,-1.897640228E0,1.061207771E0
1.373188140E1,1.133520317E1,-8.841731071E0,8.017915726E0
1.375165286E1,2.858134508E0,-1.872119522E1,-8.649567604E0
1.377142276E1,-8.083927155E0,4.203052998E0,-2.127778244E1
1.379119411E1,-3.665077686E-1,9.683917999E0,1.760087967E0
1.381096395E1,-9.042459488E0,1.355414391E0,-1.106781483E1
1.383073541E1,-7.440869331E0,-6.166654587E0,-1.120504189E1
1.385050526E1,-1.217453718E0,-1.218078041E1,1.448726654E-2
1.387027666E1,-2.558538437E0,-9.264439583E0,-1.557101965E0
1.389004651E1,-3.671646118E-4,-2.123364449E0,-2.718257666E0
1.390981796E1,1.643401027E0,3.811850548E0,-1.713467360E0
1.392958781E1,2.022431374E0,5.599150658E0,-4.078715444E-1
1.394935921E1,-8.612400293E-1,3.626915932E0,-1.353177428E-1
1.396912906E1,-4.050369740E0,-2.765970230E-1,-3.571469784E-1
1.398890052E1,-4.205486298E0,-2.682865143E0,1.397130251E0
1.400867036E1,-3.291668415E0,-4.534769058E-1,2.639081955E0
1.402844177E1,-1.278511763E0,2.377373219E0,3.531480312E0
1.404821161E1,3.046526909E-1,3.192904472E0,4.084445000E0
1.406798307E1,3.426638842E-1,3.044145584E0,3.127895355E0
1.408775291E1,-8.165378571E-1,2.409033298E0,2.663333416E0
1.410752432E1,-2.226804256E0,1.688932896E0,2.609599113E0
1.412729416E1,-1.928277373E0,5.443029404E-1,3.360531807E0
1.414706562E1,-1.072501421E0,-7.619276047E-1,4.730871201E0
1.416683552E1,-1.698583007E0,-1.098075867E0,4.775094986E0
1.418660687E1,-2.306538343E0,-1.507461548E0,5.533440113E0
1.420637671E1,-2.240736246E0,-2.367830276E0,5.573767662E0
1.422614817E1,-2.883814335E0,-1.932000160E0,4.588743210E0
1.424591796E1,-3.778841496E0,-3.215431213E0,4.044475555E0
1.426568942E1,-3.554569483E0,-4.994613647E0,3.541102171E0
1.428545927E1,-4.500000954E0,-6.134849548E0,1.867897868E0
1.430523073E1,-7.792233467E0,-8.000718117E0,5.306841135E-1
1.432500052E1,-4.707060814E0,-9.406155586E0,-2.793921471E0
1.434477198E1,4.325300217E0,-6.565152168E0,-4.857089043E0
1.436454182E1,6.011961937E0,-5.691719055E0,-2.505184174E0
1.438431323E1,2.238490820E0,-6.398872375E0,-2.466122627E0
1.440408307E1,-3.491162777E0,-6.807711601E0,-3.159297943E0
1.442385453E1,-4.503168583E0,-5.545181274E0,-3.499419212E0
1.444362432E1,-9.583317041E-1,-4.078280449E0,-3.370085716E0
1.446339578E1,1.125180006E0,-2.151137352E0,-4.226469040E0
1.448316562E1,4.203361273E-1,4.614696503E-1,-5.617274284E0
1.450293708E1,-1.605459452E-1,3.407531261E0,-6.741820335E0
1.452270687E1,2.698911428E-1,6.476397514E0,-7.096518993E0
1.454247833E1,5.650155544E-1,8.307311058E0,-6.346892357E0
1.456224817E1,3.207571507E-1,6.946425438E0,-6.071062565E0
1.458201958E1,4.050501585E-1,4.883139133E0,-6.892044067E0
1.460178942E1,3.654847145E-1,4.205734253E0,-6.975152969E0
1.462156088E1,6.834350824E-1,4.771698952E0,-5.744764328E0
1.464133067E1,1.259086132E0,5.358940125E0,-3.788985252E0
1.466110213E1,1.908380389E0,5.056357861E0,-9.679543972E-1
1.468087198E1,1.970435500E0,3.752015114E0,2.003527641E0
1.470064338E1,2.763240337E0,4.476938248E-1,6.052206993E0
1.472041323E1,3.746325493E0,-4.074139595E0,9.748810768E0
1.474018468E1,3.428666830E0,-8.660174370E0,1.251674747E1
1.475995448E1,-2.285812855E0,-6.835366249E0,5.672451019E0
1.477972593E1,-6.286114693E0,2.460146904E0,1.915192604E0
1.479949578E1,-6.318148613E0,1.125348282E1,1.295115948E0
1.481926718E1,-5.984755516E0,9.029912949E0,-1.476562262E0
1.483903703E1,-1.103287220E0,-5.838116646E0,-1.681118393E1
1.485880843E1,1.106400967E1,-3.797986221E1,6.715426445E0
1.487857828E1,4.538544655E0,-9.073838234E0,-1.308868027E1
1.489834974E1,1.171334076E1,1.258457088E1,-5.912559509E0
1.491811953E1,-2.657823086E0,1.150779343E1,-1.192395878E1
1.493789099E1,-7.296598911E0,-1.318950653E-1,-9.942346573E0
1.495766083E1,-8.124924660E0,-1.168116093E1,-1.523481727E0
1.497743224E1,-4.150778770E0,-1.376757336E1,2.931836843E0
1.499720208E1,-4.968898296E-1,-1.624744415E0,-1.834043860E0
1.501697354E1,2.690142632E0,7.037001133E0,-6.997591257E-1
1.503674333E1,3.704835892E0,7.165565491E0,1.252288103E0
1.505651479E1,-1.482664347E0,3.348239899E0,1.675522327E-2
1.507628468E1,-4.010040283E0,-1.136993408E0,2.722016573E-1
1.509605604E1,-2.238643885E0,-2.457590103E0,1.646863461E0
1.511582588E1,1.124566495E-1,6.814041138E-1,3.463779688E0
1.513559729E1,2.056361437E0,3.714183807E0,3.689666748E0
1.515536713E1,3.593078256E-1,5.127237797E0,3.351209879E0
1.517513859E1,-1.939229488E0,3.807374477E0,2.801342726E0
1.519490838E1,-3.205080986E0,1.034617424E0,2.331652164E0
1.521467984E1,-2.852347374E0,3.724460602E-1,2.729559660E0
1.523444968E1,-1.537756443E0,4.195203781E-1,4.798808098E0
1.525422109E1,-1.486696482E0,-2.103830338E0,6.259385109E0
1.527399093E1,-3.490071774E0,-3.006474495E0,3.010147572E0
1.529376234E1,-5.011061192E0,-2.877445221E0,2.210091591E0
1.531353218E1,-3.469257832E0,-5.734683037E0,4.763993740E0
1.533330364E1,6.916648149E-1,-4.321859360E0,5.140879631E0
1.535307354E1,2.017518044E0,-2.951287270E0,4.641905785E0
1.537284489E1,-9.958511591E-1,-4.001963615E0,3.462082624E0
1.539261474E1,-4.758649349E0,-3.881750107E0,2.948968410E0
1.541238614E1,-6.940032482E0,-4.343504906E0,7.513989210E-1
1.543215599E1,-2.075354099E0,-4.815549850E0,-3.203260422E0
1.545192744E1,5.514736652E0,-5.274981499E0,-3.003946066E0
1.547169724E1,4.610350132E0,-8.120642662E0,-2.454544544E0
1.549146869E1,2.715176344E-2,-8.790983200E0,-3.940652132E0
1.551123854E1,-2.540898085E0,-6.340086937E0,-2.125375032E0
1.553100994E1,2.129071474E0,-4.739144325E0,-1.543522954E0
1.555077979E1,4.810359955E0,-2.945247650E0,-2.382949114E0
1.557055125E1,4.112335205E0,-8.381824493E-1,-4.983067513E0
1.559032114E1,2.606526136E0,1.164911270E0,-7.395959854E0
1.561009250E1,1.644696355E0,4.440443993E0,-8.002815247E0
1.562986234E1,1.499609828E0,8.480429649E0,-7.069189548E0
1.564963375E1,1.061818004E0,9.216983795E0,-5.919396400E0
1.566940359E1,9.181618690E-1,5.713325500E0,-5.671285629E0
1.568917505E1,6.888864040E-1,3.587575912E0,-6.201853752E0
1.570894484E1,3.789675236E-2,3.908715248E0,-6.284706116E0
1.572871630E1,-9.568893909E-2,4.999089241E0,-5.664177895E0
1.574848614E1,5.226243734E-1,6.078051567E0,-4.233094215E0
1.576825755E1,1.117663860E0,5.627656460E0,-2.073373795E0
1.578802739E1,6.386868954E-1,3.174345493E0,1.697884321E0
1.580779885E1,1.973943710E0,-8.387136459E-1,8.551405907E0
1.582756864E1,4.402794361E0,-5.659519196E0,1.354278946E1
1.584734010E1,2.738942623E0,-8.419295311E0,1.509701633E1
1.586710994E1,-2.623186588E0,-4.653029442E0,7.702105045E0
1.588688135E1,-4.595548630E0,3.062956810E0,-2.338199615E0
1.590665119E1,2.870817661E0,7.201035023E0,-1.581140757E0
1.592642265E1,1.027462482E1,-3.746893883E0,-8.574426174E-1
1.594619244E1,1.259072876E1,-1.600781250E1,-9.094241142E0
1.596596390E1,-2.190201283E0,-1.146856499E1,-1.488147497E0
1.598573369E1,-4.077085495E0,4.942295074E0,-1.763890457E1
1.600550515E1,-7.797696590E-1,6.026395798E0,-3.722504616E0
1.602527500E1,-4.230100155E0,-5.745706558E-1,-1.005131817E1
1.604504640E1,-2.961389542E0,-7.679024696E0,-3.180845737E0
1.606481625E1,-1.078059077E-1,-9.892239571E0,-1.076730967E0
1.608458770E1,1.908329725E0,-3.272573471E0,-2.559767962E-1
1.610435750E1,2.508451462E0,3.078825951E0,-8.291265368E-1
